name, temp, time, distance
Earth,54.59,182030,151785971935.07812
Earth,54.72,182030,151709187349.9425
Earth,54.86,182030,151630853980.84027
Earth,54.99,182030,151551068439.16754
Earth,55.13,182030,151469929453.65335
Earth,55.27,182030,151387537765.6617
Earth,55.41,182030,151303996020.83344
Earth,55.56,182030,151219408657.13074
Earth,55.70,182030,151133881789.31088
Earth,55.85,182030,151047523089.79135
Earth,56.00,182030,150960441665.79538
Earth,56.15,182030,150872747932.63992
Earth,56.30,182030,150784553483.09033
Earth,56.45,182030,150695970952.85092
Earth,56.60,182030,150607113882.41418
Earth,56.75,182030,150518096575.57465
Earth,56.91,182030,150429033954.90707
Earth,57.06,182030,150340041414.4484
Earth,57.21,182030,150251234669.76547
Earth,57.36,182030,150162729605.55887
Earth,57.52,182030,150074642120.95093
Earth,57.67,182030,149987087972.62338
Earth,57.82,182030,149900182615.9934
Earth,57.97,182030,149814041044.64133
Earth,58.11,182030,149728777628.22662
Earth,58.26,182030,149644505949.14612
Earth,58.40,182030,149561338638.2067
Earth,58.55,182030,149479387209.5984
Earth,58.68,182030,149398761895.46698
Earth,58.82,182030,149319571480.40012
Earth,58.96,182030,149241923136.15286
Earth,59.09,182030,149165922256.95612
Earth,59.22,182030,149091672295.76593
Earth,59.34,182030,149019274601.83044
Earth,59.47,182030,148948828259.96658
Earth,59.59,182030,148880429931.95218
Earth,59.70,182030,148814173700.4477
Earth,59.81,182030,148750150915.86234
Earth,59.92,182030,148688450046.57187
Earth,60.03,182030,148629156532.88208
Earth,60.12,182030,148572352645.11182
Earth,60.22,182030,148518117346.15015
Earth,60.31,182030,148466526158.8216
Earth,60.40,182030,148417651038.37872
Earth,60.48,182030,148371560250.42892
Earth,60.55,182030,148328318254.594
Earth,60.62,182030,148287985594.19443
Earth,60.69,182030,148250618792.24496
Earth,60.75,182030,148216270254.03854
Earth,60.80,182030,148184988176.58682
Earth,60.85,182030,148156816465.17084
Earth,60.90,182030,148131794657.23883
Earth,60.94,182030,148109957853.86755
Earth,60.97,182030,148091336658.98123
Earth,61.00,182030,148075957126.49686
Earth,61.02,182030,148063840715.5398
Earth,61.03,182030,148055004253.84607
Earth,61.04,182030,148049459909.4424
Earth,61.05,182030,148047215170.66895
Earth,61.04,182030,148048272834.58478
Earth,61.04,182030,148052631003.77267
Earth,61.02,182030,148060283091.53717
Earth,61.00,182030,148071217835.4699
Earth,60.98,182030,148085419319.33707
Earth,60.95,182030,148102867003.23087
Earth,60.91,182030,148123535761.91397
Earth,60.87,182030,148147395931.28146
Earth,60.82,182030,148174413362.85754
Earth,60.77,182030,148204549486.22974
Earth,60.71,182030,148237761379.27866
Earth,60.65,182030,148274001845.96503
Earth,60.58,182030,148313219501.28857
Earth,60.50,182030,148355358862.89413
Earth,60.43,182030,148400360448.77396
Earth,60.34,182030,148448160880.66486
Earth,60.25,182030,148498692992.96698
Earth,60.16,182030,148551886268.85086
Earth,60.06,182030,148607666363.82928
Earth,59.96,182030,148665955503.22128
Earth,59.85,182030,148726672611.9273
Earth,59.74,182030,148789733448.63745
Earth,59.63,182030,148855050744.05936
Earth,59.51,182030,148922534342.78925
Earth,59.39,182030,148992091348.5013
Earth,59.27,182030,149063626272.18246
Earth,59.14,182030,149137041183.19455
Earth,59.01,182030,149212235863.0052
Earth,58.88,182030,149289107961.49487
Earth,58.74,182030,149367553155.82547
Earth,58.60,182030,149447465311.93173
Earth,58.46,182030,149528736648.76065
Earth,58.32,182030,149611257905.3931
Earth,58.17,182030,149694918511.0905
Earth,58.03,182030,149779606758.06168
